merge sort, quick sort
1064638, 1392224
1082295, 1407277
1063207, 1428238
1061834, 1450250
1067672, 1471492
1076836, 1398713
1063126, 1541846
1090076, 1314779
1065119, 1508807
1071329, 1579963
1061524, 1339045
1063026, 1516408
1063927, 1295181
1064178, 1302431
1064478, 1269613
1065830, 1418453
1068404, 1401708
1064178, 1429790
1083496, 1327168
1058450, 1396430
1083406, 1401027
1061743, 1434337
1059230, 1532442
1067643, 1360497
1066170, 1446674
1064858, 1397732
1066221, 1316171
1088954, 1401658
1073101, 1473655
1068144, 1388859
1064869, 1357493
1087232, 1286827
1088614, 1329421
1067102, 1952014
1077467, 1327798
1114472, 1326085
1060552, 1324664
1291585, 1388048
1069286, 1264685
1025350, 1422108
1049026, 1350723
1022887, 1374198
1071618, 1446905
1013532, 1389750
1076155, 1383721
1065810, 1349972
1087001, 1435608
1061734, 1282191
1081393, 1348880
1071298, 1428017
1075515, 1355420
1067282, 1434897
1076886, 1379585
1074453, 1455618
1062936, 1349000
1159179, 1367137
1073451, 1261150
1070827, 1378464
1065119, 1414457
1067382, 1369210
1069545, 1565370
1058339, 1346046
1070788, 1312786
1067302, 1263733
1064558, 1338835
1066782, 1494205
1062746, 1259577
1064759, 1414287
1068955, 1437050
1062446, 1247049
1063256, 1406806
1061093, 1716154
1082074, 1232137
1059551, 1221862
1068034, 1299006
1061373, 1405063
1069726, 1417171
1068234, 1390882
1063727, 1411712
1064017, 1385164
1063617, 1330733
1065149, 1467015
1066431, 1372635
1064428, 1503378
1062064, 1446244
1076766, 1294479
1071378, 1382860
1063336, 1333537
1062955, 1434066
1063126, 1414536
1063096, 1392935
1061624, 1440846
1063527, 1399725
1063407, 1537560
1063737, 1265045
1066191, 1268369
1067160, 1384474
1064556, 1446776
1067090, 1372737
1068312, 1267163
1066129, 1462528
1064467, 1393357
1065188, 1484221
1064747, 1308303
1066459, 1471992
1065378, 1290347
1068181, 1245602
1061502, 1486674
1062754, 1344285
1058247, 1258140
1063054, 1426716
1064577, 1366068
1061573, 1408199
1063375, 1302445
1064426, 1275395
1061823, 1357746
1068553, 1532230
1064577, 1340460
1062183, 1287302
1063806, 1324968
1063205, 1404353
1065188, 1312219
1065107, 1215567
1060681, 1492382
1061602, 1386378
1062394, 1296255
1065028, 1410853
1065207, 1320861
1061301, 1619298
1063986, 1279100
1061001, 1380929
1064056, 1349744
1060331, 1278239
1063766, 1340720
1059450, 1413267
1064787, 1243909
1063705, 1299961
1063826, 1226023
1064756, 1329604
1058979, 1467897
1069494, 1583986
1063275, 1331187
1062333, 1472703
1061002, 1336114
1061873, 1464071
1062524, 1465363
1061802, 1536166
1064296, 1331667
1062814, 1289746
1061342, 1284529
1063355, 1520484
1064626, 1288294
1068041, 1387969
1064287, 1348482
1065237, 1549446
1061622, 1315974
1062924, 1473264
1063105, 1307882
1062564, 1352297
1062383, 1347300
1062554, 1323775
1062093, 1419686
1062414, 1435489
1060540, 1399587
1066740, 1462739
1062964, 1414669
1063365, 1472073
1059379, 1222187
1064246, 1400749
1063435, 1373398
1062344, 1308163
1098536, 1414538
1065818, 1358016
1063885, 1221266
1060861, 1400638
1060030, 1422590
1064546, 1256277
1060261, 1316565
1063184, 1363965
1059399, 1380538
1063355, 1266231
1069444, 1338767
1065638, 1314723
1062824, 1298949
1064016, 1433376
1063334, 1413737
1062324, 1419756
1064306, 1391955
1061102, 1411104
1066980, 1363314
1068462, 1319510
1064116, 1558459
1069824, 1257078
1062323, 1289375
1063756, 1238111
1063285, 1437622
1061542, 1419015
1063815, 1482948
1063815, 1327511
1061903, 1358156
1065238, 1302534
1061432, 1310387
1061372, 1343555
1085888, 1272421
1059229, 1341692
1066319, 1374189
1062253, 1337897
1058087, 1491131
1067111, 1420938
1066029, 1381120
1062174, 1318799
1065568, 1364835
1062564, 1378265
1062874, 1440296
1058617, 1319239
1065348, 1419516
1061242, 1231951
1065908, 1431964
1066930, 1317397
1062684, 1342964
1062524, 1343244
1064917, 1352057
1064046, 1454988
1063365, 1379487
1061762, 1378035
1064327, 1332649
1063254, 1227685
1063616, 1383163
1063305, 1514925
1067281, 1283868
1063835, 1300091
1059689, 1386447
1064276, 1299520
1063024, 1370023
1064667, 1380709
1064777, 1308964
1064637, 1422641
1063115, 1335583
1063014, 1355872
1057907, 1232523
1063845, 1394209
1062464, 1373148
1068552, 1257408
1063424, 1283707
1068673, 1364776
1061923, 1301403
1062904, 1282896
1064136, 1330355
1061082, 1297407
1063035, 1526903
1069994, 1207365
1064316, 1293712
1065868, 1565569
1058928, 1330325
1064607, 1411554
1063956, 1385225
1063175, 1444842
1064476, 1328593
1072588, 1297637
1063905, 1472954
1064606, 1428188
1060721, 1472463
1064046, 1349493
1061862, 1329013
1063355, 1366588
1065198, 1251670
1069514, 1309545
1076574, 1451322
1067121, 1397734
1144814, 1293261
1036516, 1306400
1131164, 1309595
1026301, 1321623
1069653, 1492032
1068863, 1411744
1026101, 1332599
1586049, 1477400
1040452, 1449199
1070495, 1429160
1063485, 1587792
1066439, 1293501
1044507, 1328382
1081641, 1514565
1062734, 1262016
1143001, 1415579
1067321, 1387669
1140428, 1534143
1062694, 1302675
1065898, 1369022
1065088, 1275916
1040912, 1583195
1067541, 1570356
1064767, 1283226
1064447, 1374760
1061462, 1384725
1069304, 1365737
1060711, 1358756
1060270, 1328613
1062393, 1370063
1063835, 1357926
1062333, 1421529
1062513, 1365517
1064676, 1298299
1068032, 1439104
1063424, 1530879
1068242, 1321552
1059038, 1297076
1062614, 1535385
1062213, 1240604
1061663, 1306190
1062644, 1306029
1063055, 1290687
1062734, 1566771
1060791, 1346008
1059028, 1330015
1063866, 1298980
1061592, 1238701
1063485, 1459384
1067190, 1316675
1062784, 1357585
1062393, 1302414
1065939, 1367360
1061963, 1380709
1062394, 1420247
1065238, 1422089
1062584, 1288243
1066019, 1314332
1058388, 1516307
1060441, 1427898
1066289, 1271159
1064537, 1455659
1062233, 1297698
1061372, 1351997
1063866, 1253644
1062404, 1399728
1062033, 1431424
1061602, 1580922
1063405, 1637033
1067571, 1429711
1082152, 1452935
1062484, 1372908
1062243, 1441117
1061331, 1414789
1062925, 1341672
1071447, 1356264
1060391, 1248205
1064277, 1454547
1062303, 1401039
1058758, 1346439
1066910, 1476669
1059640, 1433146
1060651, 1274784
1063555, 1317667
1061842, 1347130
1063766, 1410222
1063935, 1664994
1056725, 1500984
1061793, 1377054
1063214, 1344596
1061672, 1287172
1060090, 1429270
1096133, 1515025
1059129, 1355382
1060010, 1313861
1064146, 1365407
1066149, 1505901
1064176, 1302284
1060981, 1332758
1063415, 1342914
1061803, 1420668
1062233, 1369773
1065298, 1625597
1066089, 1311688
1059049, 1371575
1065688, 1492853
1058968, 1406006
1062082, 1418534
1073129, 1335473
1063305, 1408449
1063045, 1239743
1060090, 1483990
1065829, 1355993
1062013, 1286801
1063865, 1386638
1062944, 1383873
1062364, 1418824
1061262, 1308213
1066099, 1288985
1063696, 1447787
1066510, 1463319
1063355, 1310406
1064616, 1336374
1063485, 1375070
1058978, 1445253
1063104, 1486363
1064287, 1318218
1062143, 1605498
1063746, 1349253
1065508, 1382712
1063566, 1640639
1058157, 1332077
1066830, 1328433
1069594, 1335413
1065518, 1377624
1065808, 1310396
1061141, 1435639
1066119, 1252672
1060120, 1350505
1069003, 1400698
1060882, 1319570
1073580, 1417914
1062343, 1363394
1064112, 1356116
1059338, 1241200
1063433, 1303330
1079537, 1458834
1058447, 1335135
1062422, 1315768
1062873, 1316499
1067609, 1322748
1061200, 1319653
1062372, 1422672
1062312, 1438765
1060340, 1267989
1074200, 1438325
1057576, 1276191
1060259, 1402493
1062542, 1366331
1058446, 1385138
1059668, 1319724
1061691, 1457342
1058717, 1331801
1060229, 1495657
1060910, 1323820
1060770, 1332582
1060991, 1192310
1062303, 1325061
1061040, 1446416
1062393, 1420930
1057996, 1338090
1062362, 1264574
1079187, 1342966
1059328, 1311792
1060790, 1389955
1063504, 1345250
1063294, 1328656
1065697, 1339582
1061821, 1250073
1057686, 1268339
1058367, 1407420
1066788, 1372660
1061020, 1456881
1061531, 1310210
1060500, 1308157
1062663, 1402693
1063975, 1412498
1088480, 1326874
1060940, 1309349
1060209, 1313344
1062723, 1367212
1060430, 1303640
1060980, 1477331
1061581, 1311552
1059228, 1276581
1064004, 1373120
1063003, 1408581
1061291, 1271103
1060490, 1335476
1063894, 1407220
1062893, 1380080
1061531, 1300316
1062833, 1486974
1058797, 1399479
1065968, 1395854
1060079, 1326634
1061431, 1321566
1058767, 1403475
1061811, 1398127
1063614, 1430243
1062523, 1352802
1061611, 1423464
1059798, 1324180
1062793, 1325011
1060439, 1317550
1059608, 1355265
1063484, 1275690
1069673, 1287988
1059358, 1331912
1093177, 1394291
1061341, 1339432
1063454, 1376194
1059088, 1395163
1060760, 1484481
1062422, 1363276
1059699, 1301738
1061281, 1301798
1063284, 1242091
1062572, 1366881
1060950, 1343828
1064506, 1315418
1062532, 1308057
1061712, 1272125
1061931, 1436191
1059678, 1542504
1058186, 1398116
1062913, 1302138
1061731, 1514034
1066177, 1498601
1061852, 1489308
1060700, 1330659
1059869, 1311852
1061591, 1346562
1063514, 1466205
1069452, 1358519
1071836, 1265666
1063254, 1526872
1061361, 1375124
1062602, 1379129
1064526, 1415922
1066568, 1319173
1068341, 1274278
1064215, 1371458
1087699, 1514074
1058907, 1333523
1087869, 1285284
1066779, 1318992
1064145, 1397055
1060069, 1340954
1073068, 1324951
1070595, 1429452
1059919, 1378588
1061992, 1450922
1068601, 1319883
1089201, 1291142
1073648, 1525901
1096081, 1223124
1066979, 1441980
1067700, 1505782
1061080, 1311892
1064956, 1392759
1070594, 1457112
1067860, 1495757
1069853, 1297251
1067900, 1430383
1070975, 1408822
1074800, 1428029
1095110, 1372921
1069463, 1389965
1083823, 1313004
1068471, 1545729
1062061, 1321266
1088930, 1613778
1071155, 1743074
1110782, 1309669
1072236, 1338721
1076903, 1363787
1080698, 1346603
1087568, 1503468
1089111, 1275520
1153374, 1361053
1066538, 1352601
1144601, 1381192
1075231, 1384778
1096651, 1536617
1533342, 1315317
1065177, 1369025
1069133, 1382915
1065347, 1443032
1065096, 1262631
1064596, 1366070
1060840, 1301577
1063714, 1444964
1073579, 1308548
1060880, 1380220
1060680, 1471743
1063063, 1450792
1061160, 1325372
1066438, 1350007
1059648, 1453657
1061491, 1552219
1063964, 1347233
1060790, 1318652
1061612, 1872831
1097953, 1332662
1073008, 1302358
1088310, 1334956
1060810, 1449300
1063444, 1265796
1072527, 1419176
1076984, 1567281
1069172, 1396825
1066167, 1350808
1065147, 1366491
1066438, 1324149
1075451, 1342035
1084343, 1373271
1089652, 1272376
1070905, 1525040
1085486, 1319063
1060549, 1329177
1105975, 1455290
1067940, 1709966
1069202, 1409933
1069372, 1612536
1066078, 1328226
1066318, 1332252
1071966, 1428561
1067480, 1353352
1065827, 1463912
1083864, 1476830
1066678, 1325482
1084464, 1386950
1062212, 1373801
1049053, 1750505
1070964, 1414881
1066048, 1313084
1068832, 1306034
1063274, 1384146
1071466, 1243854
1059909, 1339783
1070354, 1306254
1069753, 1371369
1082141, 1309859
1061781, 1273346
1059768, 1381843
1065206, 1450912
1063594, 1299504
1062923, 1205178
1063043, 1359572
1063174, 1373230
1068512, 1506483
1088159, 1369896
1069923, 1364248
1086227, 1430914
1071115, 1317420
1092105, 1321416
1066128, 1451214
1066278, 1367062
1063084, 1343999
1069753, 1486133
1062853, 1394311
1070794, 1420238
1082231, 1421220
1069002, 1331911
1070864, 1409513
1067239, 1378377
1065147, 1336378
1066609, 1382443
1065376, 1404846
1067039, 1277012
1064175, 1387962
1067089, 1351720
1060099, 1391957
1078185, 1473986
1062793, 1444844
1068721, 1467456
1063534, 1588912
1063073, 1508075
1065877, 1480856
1064014, 1412016
1064776, 1383675
1067970, 1380882
1065427, 1421150
1066999, 1603763
1068631, 1378768
1060970, 1332823
1070645, 1301627
1068061, 1306724
1073148, 1348125
1068621, 1256302
1075732, 1296369
1068801, 1362465
1069482, 1257704
1077584, 1229924
1064185, 1304100
1076793, 1353863
1072787, 1395103
1072847, 1418436
1062022, 1523367
1068561, 1315768
1067880, 1342757
1066558, 1335626
